Time [s],Distance [m],APPS1 [%],APPS2 [%],Brake_Front,Brake_Rear,motor_temp,igbt_temp,301_flags1,301_flags2,Map,305_flags1,request_torq,actual_torq,305_flags2,305_flags3,306_flags1,306_flags2,309_flags1,Encoder_Num,309_flags2,309_flags3,30A_flags,30C_flags,DEF,PLEX_pageNum,Power Limit,Motor_RPM,EnergyRemain,Control Syst,RPM_FL,RPM_FR,TotalVoltage,Min_cell_vol,Max_cell_vol,avg_cell_vol,mx_cell_md_t,WattH,mampsH,Min_cell_tem,Max_cell_tem,Avg_celll_te,Current [mA],Voltage [V],AMS_error,Water_temp [C],Fan,4D0_flags,IGBT_temp [C],motor_temp [C],Linear_RL_1,Linear_RL_2,Linear_RR_1,Linear_RR_2,RPM_RL,RPM_RR,Heave Linear,HeaveLinearD,Roll Linear,Roll LinearD,SteeringAngl [deg],tele_prim_in,tele_sens_in,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Temperature [C],Infrared_RR1 [C],Infrared_RR2 [C],Infrared_RR3 [C],Infrared_RR4 [C],Infrared_FL1 [C],Infrared_FL2 [C],Infrared_FL3 [C],Infrared_FL4 [C],Infrared_FR1 [C],Infrared_FR2 [C],Infrared_FR3 [C],Infrared_FR4 [C],Infrared_RL1 [C],Infrared_RL2 [C],Infrared_RL3 [C],Infrared_RL4 [C],LOG_BUTTON,ODO [km],LAP,LAP t [s],LAP dist [m],bLAP t [s],ACC Long [g],ACC Lat [g],ACC Comb [g],LOG Time [m:s],POWER [hp],TORQUE [Nm],GPS Speed [kph],GPS Long [deg],GPS Lat [deg],Bearing [deg],uFLAGS1,prevLAP t [s],ACC LONG,ACC LAT,BMS_Status,IMD_Status,BSPD_Status,AIR-_Open,AIR+_Open,AA,RTD_Status,DRS,Inv_Status,CurrLimReach,IGBT_TempLim,MotorTempLim,CurrPeakWarn,DefectivePrm,HW_Fault,SafetyCrcuit,InvertStatus,APPs_Status,Brake_Status,APP_Deviatio,Brake_Deviat,SW_BSPD,DevDisStatus,SW_BSPD_Stat,CAN_time_out,BadEncoderSg,Overvoltage,Overcurrent,Curr_measure,BallastOverl,runSgnal_EMI,RFE_Status,SupplyStatus,OutVoltLimit,Overcurr200A,BallastOvl87,MsgToDB_R2D,MsgToDB_PC,R2Dmsg_toVCU,Regen_Status,Precharge,Msg_to_DRS,Request_R2D,MsgFromECU,AA_Button,R2D_Button,Encoder_Btn,pageL_Button,pageR_Button,DRS_Button,FAN_ON,Pumps,MotorTempHgh,DevTempHgh,MotorTempLim_159,DevTempLimit,DRS_ON,SLOW_DOWN
17:09:52.320,1213.13,19,20,0,0,49,44,112,12,2,1,-4400,-3391,0,0,1,1,1,0,0,1,0,0,100,0,65,1722,0,0,405,465,0,3.87,3.91,3.9,67,197,353,32,38,34,14987,560.412,0,0,0,5,45,49,23,6,30,46,465,442,0,0,11,0.12,-48,10,116,0,0,0,0,0,0,0,40,41,41,38,35,43,42,42,33,35,40,39,33,39,38,39,0,600208,0,0,0,0,-0.227,-0.241,0.331,115.31,-5.8463746,-2654.2,33.2,23.782632,38.03618,227.4,0,0,-22,-14,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.340,1213.31,19,20,0,0,49,44,112,12,2,1,-4400,-3391,0,0,1,1,1,0,0,1,0,0,100,0,65,1722,0,0,405,465,0,3.87,3.91,3.9,67,197,353,32,38,34,14987,560.412,0,0,0,5,45,49,23,6,30,46,465,442,0,0,11,0.12,-48,10,116,0,0,0,0,0,0,0,40,41,41,38,35,43,42,42,33,35,40,39,33,39,38,39,0,600208,0,0,0,0,-0.222,-0.329,0.397,115.33,-5.8463746,356.7,33.2,23.782632,38.03618,227.4,0,0,-22,-24,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.360,1213.49,22,24,0,0,49,44,112,12,2,1,-4400,-3391,0,0,1,1,1,0,0,1,0,0,100,0,65,1722,0,0,405,465,0,3.87,3.91,3.9,67,197,353,32,38,34,14987,560.412,0,0,0,5,45,49,23,6,30,46,465,442,0,0,11,0.12,-48,18,172,0,0,0,0,0,0,0,40,41,41,38,35,43,42,42,33,35,40,39,33,39,38,39,0,600208,0,0,0,0,-0.217,-0.412,0.466,115.35,-5.8463746,356.7,32.4,23.782632,38.036168,220.9,0,0,-22,-32,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.380,1213.67,22,24,0,0,49,44,112,12,2,1,-4400,-3391,0,0,1,1,1,0,0,1,0,0,100,0,65,1722,0,0,405,465,0,3.87,3.91,3.9,67,198,353,32,38,34,14987,560.412,0,0,0,5,45,49,21,84,31,8,502,465,0,0,11,0.12,-48,18,172,0,0,0,0,0,0,0,40,41,41,38,35,44,43,43,33,36,40,39,33,39,38,39,0,600208,0,0,0,0,-0.228,-0.475,0.527,115.37,-5.438488,358.3,32.4,23.782632,38.036168,220.9,0,0,-21,-41,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.400,1213.86,22,24,0,0,49,44,112,12,2,1,-4800,-4412,0,0,1,1,1,0,0,1,0,0,100,0,65,1722,0,0,405,465,0,3.87,3.91,3.9,67,198,353,32,38,34,17637,560.138,0,0,0,5,45,49,21,84,31,8,502,465,0,0,11,0.12,-48,18,172,0,0,0,0,0,0,0,40,41,41,38,35,44,43,43,33,36,40,39,33,39,38,39,0,600208,0,0,0,0,-0.238,-0.534,0.585,115.39,-5.7104124,357.2,32.8,23.782618,38.036168,217.8,0,0,-22,-47,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.420,1214.04,22,24,0,0,49,44,112,12,2,1,-4800,-4412,0,0,1,1,1,0,0,1,0,0,100,0,65,1813,0,0,390,487,0,3.87,3.91,3.9,67,198,353,32,38,34,17637,560.138,0,0,0,5,45,49,21,84,31,8,502,465,0,0,11,0.33,-50,18,219,0,0,0,0,0,0,0,40,41,41,38,34,44,43,43,33,36,40,39,34,39,39,39,0,600208,0,0,0,0,-0.232,-0.543,0.59,115.41,-5.9823368,356.1,32.8,23.782618,38.036168,217.8,0,0,-23,-53,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.440,1214.22,22,24,0,0,49,44,112,12,2,1,-4800,-4412,0,0,1,1,1,0,0,1,0,0,100,0,65,1813,0,0,390,487,0,3.87,3.91,3.9,67,198,353,32,38,34,17637,560.138,0,0,0,5,45,49,21,84,31,8,502,465,0,0,11,0.33,-50,18,219,0,0,0,0,0,0,0,40,41,41,38,35,43,42,41,33,35,40,39,34,39,39,39,0,600208,0,0,0,0,-0.205,-0.551,0.588,115.43,-5.9823368,945.5,32.8,23.782618,38.036168,217.8,0,0,-23,-54,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.460,1214.4,22,24,0,0,49,44,112,12,2,1,-4800,-4412,0,0,1,1,1,0,0,1,0,0,100,0,65,1813,0,0,390,487,0,3.87,3.91,3.9,67,198,353,32,38,34,17637,560.138,0,0,0,5,45,49,21,84,31,8,502,465,0,0,11,0.33,-50,4,27,0,0,0,0,0,0,0,40,41,41,38,35,43,42,41,33,35,40,39,34,39,39,39,0,600208,0,0,0,0,-0.18,-0.573,0.601,115.45,-5.1665636,948.7,33.3,23.782618,38.036168,215.2,0,0,-20,-55,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.480,1214.59,29,29,0,0,49,44,112,12,2,1,-4800,-4412,0,0,1,1,1,0,0,1,0,0,100,0,65,1813,0,0,390,487,0,3.87,3.91,3.9,67,198,353,32,38,34,17637,560.138,0,0,0,5,45,49,22,26,30,37,472,495,0,0,11,0.33,-50,4,27,0,0,0,0,0,0,0,40,41,41,38,35,43,42,41,32,37,40,39,34,39,39,39,0,600208,0,0,0,0,-0.16,-0.604,0.625,115.47,-4.758677,950.3,33.3,23.782618,38.036168,215.2,0,0,-18,-57,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.500,1214.78,29,29,0,0,49,44,112,12,2,1,-6000,-4412,0,0,1,1,1,0,0,1,0,0,100,0,65,1813,0,0,390,487,0,3.87,3.91,3.9,67,198,353,32,38,34,21122,560.138,0,0,0,5,45,49,22,26,30,37,472,495,0,0,11,0.33,-50,4,27,0,0,0,0,0,0,0,40,41,41,38,35,44,42,41,32,37,40,39,34,39,39,39,0,600208,0,0,0,0,-0.145,-0.626,0.643,115.49,-4.2148282,952.4,34.1,23.782618,38.036168,212.3,0,0,-16,-60,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.520,1214.97,29,29,0,0,49,44,112,12,2,1,-6000,-4412,0,0,1,1,1,0,0,1,0,0,100,0,65,1901,0,0,412,480,0,3.87,3.91,3.9,67,198,353,32,38,34,21122,560.138,0,0,0,5,45,49,22,26,30,37,472,495,0,0,12,0.71,-41,18,73,0,0,0,0,0,0,0,40,41,41,38,35,44,42,41,32,37,40,39,34,39,39,39,0,600208,0,0,0,0,-0.135,-0.654,0.668,115.51,-3.8069416,954,34.2,23.782618,38.036168,212.3,0,0,-14,-62,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.540,1215.16,29,29,0,0,49,44,112,12,2,1,-6000,-4412,0,0,1,1,1,0,0,1,0,0,100,0,65,1901,0,0,412,480,0,3.87,3.91,3.9,67,198,353,32,38,34,21122,560.138,0,0,0,5,45,49,22,26,30,37,472,495,0,0,12,0.71,-41,18,73,0,0,0,0,0,0,0,40,41,41,38,35,44,42,41,32,38,40,39,34,39,39,39,0,600208,0,0,0,0,-0.127,-0.672,0.684,115.53,-3.5350172,3096.5,34.2,23.782618,38.036168,212.3,0,0,-13,-65,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.560,1215.35,29,29,0,0,49,44,112,12,2,1,-6000,-4412,0,0,1,1,1,0,0,1,0,0,100,0,65,1901,0,0,412,480,0,3.87,3.91,3.9,67,198,353,32,38,34,21122,560.138,0,0,0,5,45,49,22,26,30,37,472,495,0,0,12,0.71,-41,18,73,0,0,0,0,0,0,0,40,41,41,38,37,43,42,41,33,39,40,39,34,39,39,39,0,600208,0,0,0,0,-0.12,-0.669,0.68,115.55,-3.2630928,3097.5,34.4,23.782618,38.03616,210.9,0,0,-12,-67,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.580,1215.54,35,37,0,0,49,44,112,12,2,1,-6000,-4412,0,0,1,1,1,0,0,1,0,0,100,0,65,1901,0,0,412,480,0,3.87,3.91,3.9,67,198,354,32,38,34,21122,559.157,0,0,0,5,45,49,25,88,32,68,502,502,0,0,12,0.71,-41,2,140,0,0,0,0,0,0,0,40,41,40,37,37,43,42,41,33,39,40,39,34,39,39,39,0,600208,0,0,0,0,-0.096,-0.627,0.634,115.57,-3.2630928,3097.5,34.4,23.782618,38.03616,210.9,0,0,-12,-66,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.600,1215.73,35,37,0,0,49,44,112,12,2,1,-8600,-7395,0,0,1,1,1,0,0,1,0,0,100,0,65,1901,0,0,412,480,0,3.86,3.91,3.89,67,198,354,32,38,34,27816,559.157,0,0,0,5,45,49,25,88,32,68,502,502,0,0,12,0.71,-41,2,140,0,0,0,0,0,0,0,40,41,40,37,39,43,42,40,33,39,40,39,33,39,39,40,0,600208,0,0,0,0,-0.073,-0.587,0.592,115.59,-2.4473196,3100.5,34.4,23.782618,38.03616,208.7,0,0,-9,-62,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.620,1215.92,35,37,0,0,49,44,112,12,2,1,-8600,-7395,0,0,1,1,1,0,0,1,0,0,100,0,65,1880,0,0,450,480,0,3.86,3.91,3.89,67,198,354,32,38,34,27816,559.157,0,0,0,5,45,49,25,88,32,68,502,502,0,0,12,0.71,-41,2,140,0,0,0,0,0,0,0,40,41,40,37,39,42,42,39,35,39,39,37,33,39,39,39,0,600208,0,0,0,0,-0.058,-0.589,0.592,115.61,-1.9034708,3102.5,34.4,23.782618,38.03616,208.7,0,0,-7,-58,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.640,1216.11,35,37,0,0,49,44,112,12,2,1,-8600,-7395,0,0,1,1,1,0,0,1,0,0,100,0,65,1880,0,0,450,480,0,3.86,3.91,3.89,67,198,354,32,38,34,27816,559.157,0,0,0,5,45,49,25,88,32,68,502,502,0,0,12,0.71,-41,4,191,0,0,0,0,0,0,0,40,41,41,38,39,42,42,39,35,39,39,37,33,39,39,39,0,600208,0,0,0,0,-0.05,-0.591,0.593,115.63,-1.359622,-925.4,34.4,23.782618,38.03616,208.7,0,0,-5,-58,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.660,1216.31,35,37,0,0,49,44,112,12,2,1,-8600,-7395,0,0,1,1,1,0,0,1,0,0,100,0,65,1880,0,0,450,480,0,3.86,3.91,3.89,67,198,354,32,38,34,27816,559.157,0,0,0,5,45,49,25,88,32,68,502,502,0,0,12,0.71,-41,4,191,0,0,0,0,0,0,0,40,41,41,38,40,42,43,40,35,39,39,37,33,39,39,39,0,600208,0,0,0,0,-0.06,-0.593,0.596,115.65,-1.359622,-925.4,35.7,23.782618,38.036144,208.6,0,0,-5,-59,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.680,1216.5,35,37,0,0,49,44,112,12,2,1,-8600,-7395,0,0,1,1,1,0,0,1,0,0,100,0,65,1880,0,0,450,480,0,3.86,3.91,3.89,67,198,354,32,38,34,27816,559.157,0,0,0,5,45,49,25,46,32,49,502,472,0,0,10,0.54,-16,6,226,0,0,0,0,0,0,0,40,41,41,38,40,42,43,40,35,39,39,37,33,39,39,40,0,600208,0,0,0,0,-0.077,-0.589,0.594,115.67,-1.6315464,-926.4,35.7,23.782618,38.036144,208.6,0,0,-6,-59,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.700,1216.7,3,3,5,6,49,44,112,12,2,1,-8600,-7395,0,0,1,1,1,0,0,1,0,0,100,0,65,1880,0,0,450,480,0,3.86,3.91,3.89,67,198,354,32,38,34,20466,559.157,0,0,0,5,45,49,25,46,32,49,502,472,0,0,10,0.54,-16,6,226,0,0,0,0,0,0,0,40,41,41,38,40,42,43,40,35,39,39,37,33,39,39,40,0,600208,0,0,0,0,-0.111,-0.587,0.597,115.69,-1.9034708,-927.5,35.7,23.782618,38.036144,208.6,0,0,-7,-58,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.720,1216.9,3,3,5,6,49,44,112,12,2,0,0,-7395,0,0,1,1,1,0,0,1,0,0,100,0,65,1880,0,0,450,480,0,3.86,3.91,3.89,67,198,354,32,38,34,20466,559.157,0,0,0,5,44,49,25,46,32,49,502,472,0,0,10,0.54,-16,6,226,0,0,0,0,0,0,0,41,41,41,38,38,42,42,39,35,39,39,37,33,39,39,40,0,600208,0,0,0,0,-0.163,-0.584,0.606,115.71,-3.1271306,-932,35.1,23.7826,38.036144,207.4,0,0,-11,-58,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.740,1217.09,3,3,5,6,49,44,112,12,2,0,0,-7395,0,0,1,1,1,0,0,1,0,0,100,0,65,1666,1,1,442,472,0,3.86,3.91,3.89,67,198,354,32,38,34,20466,559.157,0,0,0,5,44,49,25,46,32,49,502,472,0,0,10,0.54,-16,2,25,0,0,0,0,0,0,0,41,41,41,38,39,42,42,39,34,40,39,38,34,39,39,39,0,600208,0,0,0,0,-0.213,-0.557,0.596,115.73,-4.4867526,-937.1,35.1,23.7826,38.036144,207.4,0,0,-16,-58,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.760,1217.29,3,3,5,6,49,44,112,12,2,0,0,-7395,0,0,1,1,1,0,0,1,0,0,100,0,65,1666,1,1,442,472,0,3.86,3.91,3.89,67,198,354,32,38,34,20466,559.157,0,0,0,5,44,49,25,46,32,49,502,472,0,0,10,0.54,-16,2,25,0,0,0,0,0,0,0,41,41,41,38,39,42,42,39,34,40,39,38,34,39,39,39,0,600208,0,0,0,0,-0.26,-0.532,0.592,115.75,-5.8463746,2186.1,35.2,23.7826,38.03614,206.6,0,0,-21,-55,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.780,1217.48,3,3,5,6,49,44,112,12,2,0,0,-7395,0,0,1,1,1,0,0,1,0,0,100,0,65,1666,1,1,442,472,0,3.86,3.91,3.89,67,198,354,32,38,34,20466,560.708,0,0,0,5,44,49,25,9,29,35,427,435,0,0,9,0.33,-15,2,81,0,0,0,0,0,0,0,40,41,40,38,39,43,42,39,34,40,39,38,34,39,39,39,0,600208,0,0,0,0,-0.3,-0.516,0.597,115.77,-7.3419588,2179.8,35.2,23.7826,38.03614,206.6,0,0,-26,-53,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.800,1217.68,0,0,18,21,49,44,112,12,2,0,0,-7395,0,0,1,1,1,0,0,1,0,0,100,0,65,1666,1,1,442,472,0,3.86,3.91,3.89,67,198,354,32,38,34,139,560.708,0,0,0,5,44,49,25,9,29,35,427,435,0,0,9,0.33,-15,2,81,0,0,0,0,0,0,0,40,41,40,38,39,43,42,39,35,39,39,37,33,39,39,39,0,600208,0,0,0,0,-0.336,-0.513,0.613,115.79,-8.4296564,2175.2,33.7,23.7826,38.03614,205.3,0,0,-30,-51,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.820,1217.86,0,0,18,21,49,44,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,1666,1,1,442,472,0,3.86,3.91,3.89,67,198,354,32,38,34,139,560.708,0,0,0,5,44,49,25,9,29,35,427,435,0,0,9,0.33,-15,2,81,0,0,0,0,0,0,0,40,41,40,38,39,43,42,39,33,39,39,38,33,39,39,39,0,600208,0,0,0,0,-0.37,-0.51,0.63,115.81,-8.7015808,2174,33.6,23.7826,38.03614,205.3,0,0,-33,-51,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.840,1218.05,0,0,18,21,49,44,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,1666,1,1,442,472,0,3.86,3.91,3.89,67,198,354,32,38,34,139,560.708,0,0,0,5,44,49,25,9,29,35,427,435,0,0,9,0.33,-15,2,133,0,0,0,0,0,0,0,41,41,41,37,38,42,42,40,33,39,39,38,33,39,39,39,0,600208,0,0,0,0,-0.408,-0.534,0.672,115.83,-9.7892784,2169.4,33.6,23.7826,38.03614,205.3,0,0,-37,-51,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.860,1218.23,0,0,18,21,49,44,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,1597,1,1,360,420,0,3.86,3.91,3.89,67,198,354,32,38,34,139,560.708,0,0,0,5,44,49,25,9,29,35,427,435,0,0,9,0.33,-15,2,133,0,0,0,0,0,0,0,41,41,41,37,37,42,42,40,33,39,39,38,33,39,39,39,0,600208,0,0,0,0,-0.444,-0.558,0.713,115.85,-10.6050516,195.4,33,23.7826,38.03614,203.5,0,0,-40,-53,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.880,1218.42,0,0,18,21,49,44,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,1597,1,1,360,420,0,3.86,3.91,3.89,67,198,354,32,38,34,139,560.708,0,0,0,5,44,49,23,96,28,84,390,420,0,0,9,0.33,-15,9,190,0,0,0,0,0,0,0,40,41,41,38,37,42,42,40,32,38,38,38,33,39,39,39,0,600208,0,0,0,0,-0.479,-0.581,0.753,115.87,-11.6927492,190.6,33,23.7826,38.03614,203.5,0,0,-44,-55,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.900,1218.6,0,0,15,17,49,44,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,1597,1,1,360,420,0,3.86,3.91,3.89,67,198,354,32,38,34,140,560.708,0,0,0,5,44,49,23,96,28,84,390,420,0,0,9,0.33,-15,9,190,0,0,0,0,0,0,0,40,41,41,38,36,42,41,40,32,38,38,38,33,39,38,39,0,600208,0,0,0,0,-0.512,-0.587,0.779,115.89,-12.5085224,187.1,31.9,23.7826,38.036132,200.6,0,0,-47,-58,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.920,1218.78,0,0,15,17,49,44,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,1597,1,1,360,420,0,3.86,3.91,3.89,67,198,354,32,38,34,140,560.708,0,0,0,5,44,49,23,96,28,84,390,420,0,0,9,0.33,-15,9,190,0,0,0,0,0,0,0,40,41,41,38,36,42,42,42,32,38,38,38,33,39,38,39,0,600208,0,0,0,0,-0.546,-0.592,0.805,115.91,-12.6444846,186.5,31.8,23.7826,38.036132,200.6,0,0,-51,-58,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.940,1218.95,0,0,15,17,49,44,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,1597,1,1,360,420,0,3.86,3.91,3.89,67,198,354,32,38,34,140,560.708,0,0,0,5,44,49,23,96,28,84,390,420,0,0,9,0.81,-39,6,243,0,0,0,0,0,0,0,40,41,41,38,36,42,42,42,34,34,38,38,33,39,38,39,0,600208,0,0,0,0,-0.579,-0.619,0.848,115.93,-13.4602578,182.9,31.8,23.7826,38.036132,200.6,0,0,-54,-59,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17:09:52.960,1219.12,0,0,15,17,49,44,112,12,2,0,0,0,0,0,1,1,1,0,0,1,0,0,100,0,65,1532,1,1,277,352,0,3.86,3.91,3.89,67,198,354,32,38,34,140,560.708,0,0,0,5,44,49,23,96,28,84,390,420,0,0,9,0.81,-39,6,243,0,0,0,0,0,0,0,40,41,41,38,34,41,42,42,34,34,38,38,33,39,39,39,0,600208,0,0,0,0,-0.613,-0.645,0.89,115.95,-14.1400688,179.9,30.4,23.7826,38.036132,197.9,0,0,-57,-61,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
